10720
8461;4;3104;87;208610;6705;4
8521;4;2992;126;210137;6731;4
8581;4;2928;126;211581;6755;4
8641;3;4488;114;213074;6780;4
8701;4;2944;126;214463;6803;4
8761;4;2952;126;215901;6827;4
8821;4;2952;126;217404;6852;4
8881;4;2944;126;218850;6876;4
8941;4;2944;126;220344;6901;4
9001;4;2944;126;221794;6925;4
9061;4;2944;126;223312;6950;4
9121;4;2952;126;224699;6973;4
9181;4;2952;126;226309;7000;4
9241;3;4496;114;227752;7024;4
9301;4;2928;126;229249;7049;4
9361;4;2944;126;230678;7073;4
9421;4;2952;126;232111;7097;4
9481;4;2960;126;233611;7122;4
9541;3;4504;114;235060;7146;4
9601;4;2936;126;236566;7171;4
9661;4;2936;126;238017;7195;4
9721;4;2936;126;239574;7221;4
9781;4;2944;126;241004;7245;4
9841;4;2952;126;242505;7270;4
9901;4;2944;126;244006;7295;4
9961;4;2944;126;245488;7320;4
10021;4;2944;126;246993;7345;4
10081;4;2944;126;248495;7370;4
10141;3;4504;114;249996;7395;4
10201;4;2968;126;251497;7420;4
10261;4;2968;126;252993;7445;4
10321;4;2984;126;254392;7468;4
10381;4;2960;126;255956;7494;4
10441;4;3120;87;257394;7541;4
10501;4;3120;87;258860;7609;4
10561;4;3112;87;260295;7675;4
10621;4;3120;87;261815;7746;4
10681;4;3096;87;263328;7816;4
10741;4;3096;87;264799;7884;4
10801;4;3096;87;266341;7956;4
10861;4;3096;87;267802;8024;4
10921;4;3112;87;269311;8094;4
10981;4;3104;87;270865;8166;4
11041;3;4656;75;272389;8237;4
11101;4;3096;87;273936;8309;4
11161;4;3096;87;275381;8376;4
11221;4;3096;87;276880;8445;4
11281;4;3096;87;278383;8515;4
11341;4;3096;87;279851;8583;4
11401;4;3096;87;281361;8654;4
11461;4;3096;87;282821;8722;4
11521;4;3096;87;284295;8791;4
11581;4;3096;87;285736;8856;4
11641;4;3104;87;287271;8928;4
11701;3;4656;75;288742;8995;4
11761;4;3096;87;290209;9063;4
11821;4;3096;87;291674;9131;4
11881;4;3080;87;293196;9203;4
11941;4;3104;87;294673;9272;4
12001;4;3104;87;296204;9342;4
12061;4;2952;126;297692;9387;4
12121;4;3104;87;299179;9429;4
12181;4;3096;87;300721;9501;4
12241;4;3096;87;302161;9568;4
12301;4;2976;126;303628;9593;4
12361;4;2984;126;305091;9617;4
12421;4;2968;126;306673;9643;4
12481;4;2968;126;308110;9667;4
12541;4;2976;126;309662;9693;4
12601;4;2992;126;311154;9718;4
12661;4;2984;126;312651;9743;4
12721;4;2952;126;314055;9766;4
12781;4;2936;126;315562;9791;4
12841;4;2960;126;316987;9815;4
12901;4;2944;126;318412;9839;4
12961;4;2936;126;319970;9865;4
13021;4;2936;126;321396;9889;4
13081;4;2936;126;322910;9914;4
13141;4;2968;126;324463;9940;4
13201;4;2968;126;325919;9964;4
13261;4;2936;126;327350;9988;4
13321;4;2944;126;328784;10012;4
13381;4;3112;87;330246;10046;4
13441;4;3104;87;331758;10117;4
13501;4;3112;87;333194;10185;4
13561;4;3120;87;334666;10255;4
13621;4;3096;87;336095;10322;4
13681;4;3096;87;337614;10393;4
13741;4;3096;87;339048;10459;4
13801;4;3120;87;340499;10527;4
13861;4;3120;87;341920;10591;4
13921;4;3096;87;343401;10659;4
13981;4;3096;87;344928;10729;4
14041;4;3096;87;346376;10796;4
14101;4;3120;87;347877;10865;4
14161;4;3096;87;349329;10931;4
14221;4;3096;87;350792;10998;4
14281;3;4640;75;352292;11066;4
14341;4;3088;87;353776;11136;4
14401;4;3096;87;355288;11207;4
14461;4;3120;87;356835;11279;4
14521;4;3120;87;358255;11346;4
14581;4;3120;87;359734;11414;4
14641;4;3088;87;361236;11484;4
14701;4;3120;87;362719;11553;4
14761;4;3096;87;364236;11625;4
14821;4;3120;87;365746;11695;4
14881;4;3104;87;367247;11764;4
14941;4;3112;87;368696;11832;4
15001;4;3120;87;370232;11902;4
15061;4;3120;87;371668;11968;4
15121;4;3088;87;373211;12038;4
15181;4;3096;87;374643;12106;4
15241;4;2960;126;376203;12139;4
15301;4;2960;126;377631;12163;4
15361;4;2968;126;379139;12188;4
15421;4;2944;126;380642;12213;4
15481;4;2968;126;382092;12237;4
15541;4;2944;126;383571;12262;4
15601;4;2952;126;385002;12286;4
15661;4;3120;87;386502;12322;4
15721;4;3120;87;388041;12394;4
15781;4;3120;87;389493;12462;4
15841;4;3096;87;390992;12533;4
15901;4;3120;87;392523;12604;4
15961;4;3120;87;394058;12675;4
16021;4;3096;87;395580;12747;4
16081;4;3096;87;397011;12814;4
16141;4;3120;87;398536;12884;4
16201;4;3096;87;400060;12955;4
16261;4;3096;87;401486;13021;4
16321;4;3112;87;402922;13087;4
16381;4;3088;87;404449;13158;4
16441;4;3080;87;405911;13225;4
16501;4;3120;87;407376;13293;4
16561;4;2952;126;408782;13317;4
16621;4;2944;126;410279;13342;4
16681;4;2936;126;411793;13367;4
16741;4;2936;126;413234;13391;4
16801;4;2968;126;414734;13416;4
16861;4;2952;126;416170;13440;4
16921;4;2952;126;417736;13466;4
16981;4;2968;126;419179;13490;4
17041;4;2944;126;420614;13514;4
17101;4;2968;126;422171;13540;4
17161;3;4496;114;423663;13565;4
17221;4;2968;126;425104;13589;4
17281;4;2968;126;426659;13615;4
17341;4;2952;126;428108;13639;4
17401;4;2928;126;429543;13663;4
17461;4;2920;126;431039;13688;4
17521;3;4512;114;432490;13712;4
17581;4;2960;126;434045;13738;4
17641;4;2952;126;435557;13763;4
17701;4;2960;126;437045;13788;4
17761;4;2960;126;438536;13813;4
17821;4;2960;126;439969;13837;4
17881;4;2960;126;441498;13863;4
17941;4;2952;126;442996;13888;4
18001;4;2952;126;444380;13911;4
18061;3;4640;75;445911;13957;4
18121;3;4648;75;447375;14025;4
18181;4;3128;87;448900;14096;4
18241;4;3104;87;450370;14163;4
18301;4;3120;87;451854;14233;4
18361;4;3112;87;453316;14302;4
18421;4;3104;87;454742;14367;4
18481;4;3088;87;456176;14433;4
18541;4;3104;87;457639;14501;4
18601;4;3112;87;459110;14568;4
18661;4;3112;87;460553;14635;4
18721;4;3112;87;462040;14705;4
18781;3;4664;75;463494;14772;4
18841;4;3144;87;465070;14847;4
18901;4;3136;87;466583;14918;4
18961;4;3120;87;468049;14987;4
19021;4;2944;126;469508;15012;4
19081;4;2944;126;471024;15037;4
19141;4;2968;126;472455;15061;4
19201;4;2960;126;473838;15084;4
19261;4;2944;126;475273;15108;4
19321;4;2936;126;476765;15133;4
19381;4;2952;126;478223;15157;4
19441;4;2952;126;479729;15182;4
19501;4;2952;126;481241;15207;4
19561;4;2960;126;482663;15231;4
19621;4;2936;126;484160;15256;4
19681;4;2952;126;485669;15281;4
19741;4;2960;126;487173;15306;4
19801;4;2936;126;488652;15331;4
19861;4;2960;126;490153;15356;4
19921;4;2960;126;491584;15380;4
19981;4;2960;126;493088;15405;4
20041;4;2960;126;494502;15429;4
20101;4;2960;126;496008;15454;4
20161;4;2952;126;497574;15480;4
20221;4;2944;126;499058;15505;4
